query,transform,gold,rank_pos,top1_name,top1_dist,top1_geom,top1_combined,pred@K,dist@K,geom@K,combined@K
0000053_rot90.jpg,rot90,0000053.jpg,3,0000050.jpg,1058.681884765625,0.20480769230769233,0.83497787,0000050.jpg;0000196.jpg;0000053.jpg;0000229.jpg;0000548.jpg;0000017.jpg;0000046.jpg;0000333.jpg;0000316.jpg;0000487.jpg;0000122.jpg;0000026.jpg;0000171.jpg;0000191.jpg;0000411.jpg;0000051.jpg;0000111.jpg;0000118.jpg;0000267.jpg;0000569.jpg,1058.6819;805.4221;476.1190;1641.2734;2447.9946;2580.1030;2601.5874;2639.6931;2724.7432;2748.9565;2773.9502;2776.9385;2778.2012;2814.9751;2846.4224;2923.2083;2962.8997;3017.5574;3038.5210;3043.9890,0.2048;3.8616;9.8849;0.1350;0.1911;0.1350;0.1688;0.1514;0.2877;0.1817;0.0000;0.1792;0.2625;0.1375;0.0000;0.1514;0.2100;0.1688;0.1688;0.1375,0.8350;0.7930;0.7000;0.6783;0.4567;0.4224;0.4155;0.4056;0.3783;0.3749;0.3736;0.3674;0.3645;0.3583;0.3539;0.3283;0.3157;0.3021;0.2964;0.2958
0000111_bright.jpg,bright,0000111.jpg,2,0000122.jpg,656.0816650390625,1.7814882943143813,0.77217066,0000122.jpg;0000111.jpg;0000253.jpg;0000267.jpg;0000025.jpg;0000569.jpg;0000487.jpg;0000411.jpg;0000118.jpg;0000026.jpg;0000204.jpg;0000046.jpg;0000051.jpg;0000133.jpg;0000333.jpg;0000191.jpg;0000017.jpg;0000003.jpg;0000053.jpg;0000196.jpg,656.0817;123.8486;1840.9924;1969.7554;1975.1829;2002.0125;2042.8945;2028.6531;2054.4014;2111.5659;2148.9600;2171.0840;2185.9155;2304.7192;2379.7803;2664.1904;2706.1033;2714.2190;2722.2830;2754.6167,1.7815;6.1992;0.1579;0.1596;0.1915;0.1911;0.0526;0.1767;0.2398;0.1688;0.0000;0.1688;0.2398;0.1688;0.1911;0.1315;0.1167;0.1650;0.1261;0.1514,0.7722;0.7000;0.5355;0.5011;0.4981;0.4910;0.4868;0.4846;0.4747;0.4629;0.4612;0.4471;0.4397;0.4115;0.3905;0.3177;0.3073;0.3028;0.3025;0.2927
0000111_flip.jpg,flip,0000111.jpg,1,0000111.jpg,192.0615234375,0.17767241379310345,0.79499334,0000111.jpg;0000122.jpg;0000411.jpg;0000253.jpg;0000118.jpg;0000204.jpg;0000026.jpg;0000487.jpg;0000051.jpg;0000133.jpg;0000003.jpg;0000025.jpg;0000333.jpg;0000267.jpg;0000569.jpg;0000053.jpg;0000196.jpg;0000017.jpg;0000046.jpg;0000191.jpg,192.0615;518.4592;1907.6591;1602.2260;1874.4899;1815.0178;1956.6423;1926.0754;2093.5481;2146.2314;2720.0278;1854.1201;2341.7192;1857.4380;2084.2532;2498.5469;2511.5972;2482.8726;2125.7725;2704.7512,0.1777;0.1184;0.0727;0.1817;0.1212;0.1514;0.1261;0.1471;0.1125;0.1350;0.0000;0.2119;0.1051;0.2293;0.1766;0.1315;0.1433;0.1579;0.2600;0.1441,0.7950;0.7729;0.4410;0.3999;0.3943;0.3759;0.3659;0.3501;0.3437;0.3031;0.3000;0.2952;0.2835;0.2743;0.2723;0.2095;0.1923;0.1835;0.1646;0.1380
0000111_rot90.jpg,rot90,0000111.jpg,4,0000487.jpg,1656.7342529296875,0.15955882352941178,0.8775601,0000487.jpg;0000122.jpg;0000411.jpg;0000111.jpg;0000051.jpg;0000026.jpg;0000196.jpg;0000118.jpg;0000267.jpg;0000025.jpg;0000053.jpg;0000253.jpg;0000133.jpg;0000569.jpg;0000046.jpg;0000229.jpg;0000050.jpg;0000204.jpg;0000548.jpg;0000333.jpg,1656.7343;1686.9459;1966.8835;1436.3071;2049.7297;2140.0366;2222.9473;2248.5364;2265.0354;2278.5122;2290.0178;2386.1353;2390.5183;2410.7686;2440.6707;2486.6992;2575.5151;2662.4902;2695.5168;2708.5991,0.1596;2.2006;0.1350;10.0125;0.1514;0.1375;0.2208;0.1767;0.1529;0.1688;0.1529;0.1529;0.1596;0.2048;0.1688;0.1212;0.1650;0.1817;0.2048;0.1638,0.8776;0.7990;0.7077;0.7000;0.6616;0.6123;0.5642;0.5514;0.5431;0.5352;0.5293;0.4765;0.4738;0.4613;0.4460;0.4221;0.3719;0.3235;0.3047;0.2987
0000118_bright.jpg,bright,0000118.jpg,3,0000133.jpg,301.2467041015625,1.611653290529695,0.8771285,0000133.jpg;0000025.jpg;0000118.jpg;0000411.jpg;0000253.jpg;0000051.jpg;0000267.jpg;0000333.jpg;0000046.jpg;0000191.jpg;0000569.jpg;0000122.jpg;0000026.jpg;0000487.jpg;0000111.jpg;0000204.jpg;0000003.jpg;0000523.jpg;0000149.jpg;0000196.jpg,301.2467;637.9377;53.8348;1347.5034;1363.4941;1363.0916;1419.9113;1454.4255;1591.4548;1615.9482;1631.5060;1706.1365;1797.6914;1807.5712;1889.6946;1908.6475;2426.6665;2524.9512;2715.6963;2697.0359,1.6117;0.0000;8.3637;0.1792;0.1638;0.1918;0.1767;0.1918;0.2100;0.1433;0.1918;0.1441;0.1596;0.1596;0.2600;0.1315;0.1167;0.1529;0.0000;0.2100,0.8771;0.8464;0.7000;0.6534;0.6497;0.6488;0.6344;0.6248;0.5881;0.5841;0.5782;0.5603;0.5357;0.5331;0.5079;0.5075;0.3718;0.3447;0.3000;0.2974
0000118_flip.jpg,flip,0000118.jpg,1,0000118.jpg,118.11214447021484,0.14706521739130435,0.83030933,0000118.jpg;0000133.jpg;0000411.jpg;0000253.jpg;0000051.jpg;0000025.jpg;0000191.jpg;0000333.jpg;0000267.jpg;0000046.jpg;0000569.jpg;0000026.jpg;0000111.jpg;0000122.jpg;0000487.jpg;0000204.jpg;0000523.jpg;0000003.jpg;0000196.jpg;0000149.jpg,118.1121;260.7320;1469.0195;1472.4221;1481.6884;672.1070;1682.4266;1511.2886;1511.0002;1651.7893;1744.3494;1929.1823;1998.4058;1833.7087;1985.0630;1990.5012;2552.8765;2466.7939;2679.8394;2716.3132,0.1471;0.1777;0.0000;0.0000;0.0000;0.2234;0.0000;0.0576;0.1441;0.1767;0.1792;0.1514;0.1638;0.2025;0.1688;0.1688;0.1433;0.2048;0.1792;0.2600,0.8303;0.7566;0.6360;0.6351;0.6326;0.5930;0.5785;0.5582;0.4585;0.3830;0.3551;0.3374;0.3044;0.3041;0.3023;0.3008;0.1786;0.1309;0.1031;0.0000
0000118_rot90.jpg,rot90,0000118.jpg,14,0000050.jpg,2198.40087890625,0.16875,0.9983725,0000050.jpg;0000229.jpg;0000487.jpg;0000133.jpg;0000196.jpg;0000053.jpg;0000051.jpg;0000548.jpg;0000411.jpg;0000333.jpg;0000046.jpg;0000569.jpg;0000025.jpg;0000118.jpg;0000122.jpg;0000191.jpg;0000111.jpg;0000026.jpg;0000267.jpg;0000171.jpg,2198.4009;2379.0537;2683.4727;2628.7053;2697.4285;2715.4058;2777.3611;2808.8198;2860.0281;2876.5796;2880.0535;2901.7939;2908.4983;2523.0332;2999.3682;3042.5840;3043.1968;3125.3328;3157.0244;3188.9868,0.1688;0.1638;0.1167;1.6507;0.2625;0.1441;0.2322;0.1918;0.1792;0.1918;0.2048;0.1911;0.1918;9.7172;0.1261;0.1375;0.1918;0.1596;0.1918;0.2625,0.9984;0.8709;0.6572;0.6480;0.6428;0.6338;0.5873;0.5663;0.5305;0.5184;0.5156;0.5006;0.4959;0.4706;0.4337;0.4028;0.4007;0.3436;0.3202;0.2954
0000122_bright.jpg,bright,0000122.jpg,2,0000111.jpg,473.01373291015625,1.9683369408369409,0.7969713,0000111.jpg;0000122.jpg;0000253.jpg;0000026.jpg;0000411.jpg;0000487.jpg;0000051.jpg;0000118.jpg;0000204.jpg;0000267.jpg;0000025.jpg;0000569.jpg;0000046.jpg;0000133.jpg;0000333.jpg;0000196.jpg;0000053.jpg;0000191.jpg;0000017.jpg;0000003.jpg,473.0137;76.4152;1590.6505;1636.0262;1651.0339;1732.1653;1759.1184;1775.9613;1812.4849;1846.6825;1873.0383;2046.2576;2055.3379;2086.1880;2211.1060;2438.1562;2492.7510;2496.1716;2592.7117;2946.3635,1.9683;5.4503;0.1817;0.1212;0.1529;0.1304;0.1400;0.1650;0.2293;0.1596;0.1018;0.1514;0.1529;0.1211;0.0576;0.1918;0.1688;0.1596;0.1915;0.1276,0.7970;0.7000;0.6238;0.6161;0.6106;0.5921;0.5850;0.5795;0.5670;0.5625;0.5593;0.5143;0.5120;0.5063;0.4793;0.4165;0.4045;0.4041;0.3788;0.2961
0000122_flip.jpg,flip,0000122.jpg,1,0000122.jpg,162.06382751464844,0.15955882352941178,0.91176474,0000122.jpg;0000111.jpg;0000026.jpg;0000051.jpg;0000253.jpg;0000267.jpg;0000204.jpg;0000025.jpg;0000411.jpg;0000569.jpg;0000487.jpg;0000133.jpg;0000196.jpg;0000333.jpg;0000046.jpg;0000053.jpg;0000017.jpg;0000118.jpg;0000003.jpg;0000191.jpg,162.0638;486.3920;1590.3309;1803.7180;1634.6099;1853.5585;1840.4370;1791.1013;1633.9308;2117.3579;1759.5062;2075.8281;2333.0156;2179.4385;2056.2029;2408.0435;2412.1548;1786.1426;2913.5625;2516.1904,0.1596;0.1441;0.1375;0.1261;0.1441;0.1425;0.1454;0.1514;0.1817;0.1412;0.1792;0.1596;0.1375;0.1650;0.1911;0.1688;0.1688;0.2322;0.1767;0.2398,0.9118;0.8701;0.6066;0.5824;0.5780;0.5265;0.5221;0.5189;0.4789;0.4628;0.4536;0.4249;0.4177;0.3842;0.3467;0.3161;0.3151;0.3068;0.1666;0.1011
0000122_rot90.jpg,rot90,0000122.jpg,7,0000111.jpg,1665.912841796875,2.1669350282485875,0.93818694,0000111.jpg;0000487.jpg;0000026.jpg;0000411.jpg;0000051.jpg;0000196.jpg;0000122.jpg;0000053.jpg;0000267.jpg;0000118.jpg;0000025.jpg;0000253.jpg;0000229.jpg;0000133.jpg;0000050.jpg;0000046.jpg;0000204.jpg;0000569.jpg;0000548.jpg;0000017.jpg,1665.9128;1877.1541;2140.6323;2179.7026;2220.4785;2293.8540;1772.0105;2325.1250;2359.2612;2424.3511;2425.8657;2573.4458;2622.1667;2640.8550;2671.3149;2809.5166;2812.8042;2843.1216;2874.6499;2944.7026,2.1669;0.1650;0.2675;0.1596;0.1441;0.1212;10.0499;0.1350;0.1276;0.1650;0.1596;0.1911;0.1596;0.1514;0.1688;0.1212;0.2017;0.1915;0.1454;0.1650,0.9382;0.8830;0.7357;0.7176;0.6957;0.6563;0.6419;0.6387;0.6203;0.5835;0.5828;0.5011;0.4754;0.4654;0.4482;0.3740;0.3698;0.3535;0.3376;0.2987
0000133_bright.jpg,bright,0000133.jpg,3,0000118.jpg,242.012451171875,1.8698484848484849,0.8888602,0000118.jpg;0000025.jpg;0000133.jpg;0000333.jpg;0000411.jpg;0000191.jpg;0000569.jpg;0000253.jpg;0000051.jpg;0000046.jpg;0000267.jpg;0000122.jpg;0000487.jpg;0000204.jpg;0000026.jpg;0000111.jpg;0000523.jpg;0000003.jpg;0000149.jpg;0000196.jpg,242.0125;757.1896;74.2427;1437.7395;1480.3817;1474.6003;1506.0779;1515.3608;1532.0210;1539.7644;1620.0531;1989.8610;1997.6653;2046.5785;2071.5662;2103.0718;2482.3135;2479.7104;2718.8865;2773.8381,1.8698;0.1514;8.2936;0.2234;0.1767;0.2398;0.1817;0.1596;0.1767;0.1792;0.1911;0.1375;0.1688;0.1596;0.1767;0.0000;0.1918;0.2150;0.1911;0.0550,0.8889;0.8174;0.7000;0.6384;0.6290;0.6282;0.6222;0.6205;0.6156;0.6135;0.5923;0.4983;0.4952;0.4828;0.4757;0.4739;0.3687;0.3685;0.3073;0.2980
0000133_flip.jpg,flip,0000133.jpg,1,0000133.jpg,106.7952651977539,0.16164634146341464,0.8152613,0000133.jpg;0000118.jpg;0000025.jpg;0000051.jpg;0000111.jpg;0000333.jpg;0000267.jpg;0000411.jpg;0000191.jpg;0000046.jpg;0000569.jpg;0000253.jpg;0000487.jpg;0000122.jpg;0000149.jpg;0000204.jpg;0000026.jpg;0000523.jpg;0000003.jpg;0000196.jpg,106.7953;244.4459;673.8708;1527.0536;2065.0569;1423.8297;1574.0071;1407.6332;1530.4910;1636.7635;1654.8433;1536.9583;1985.1887;1935.8799;2748.4321;2106.5283;1999.4961;2519.6101;2487.1797;2782.9746,0.1616;0.1974;0.1817;0.1153;0.0000;0.1529;0.1315;0.1767;0.1638;0.1400;0.1697;0.2048;0.1167;0.1638;0.0000;0.1514;0.1911;0.1514;0.1650;0.2625,0.8153;0.7384;0.6441;0.4968;0.4878;0.4808;0.4659;0.4578;0.4404;0.4398;0.4012;0.3919;0.3753;0.3343;0.3090;0.3039;0.2866;0.1959;0.1888;0.0000
0000133_rot90.jpg,rot90,0000133.jpg,8,0000050.jpg,2230.935302734375,0.2625,0.97113156,0000050.jpg;0000118.jpg;0000487.jpg;0000051.jpg;0000229.jpg;0000411.jpg;0000025.jpg;0000133.jpg;0000196.jpg;0000053.jpg;0000333.jpg;0000046.jpg;0000569.jpg;0000026.jpg;0000267.jpg;0000122.jpg;0000191.jpg;0000548.jpg;0000111.jpg;0000253.jpg,2230.9353;2208.5562;2319.4736;2333.5955;2365.7217;2393.0051;2548.5815;2258.8682;2576.3047;2617.0891;2683.2212;2720.9326;2755.4258;2786.0303;2823.7515;2849.9915;2866.9009;2884.3701;2933.3062;2962.5425,0.2625;1.8409;0.1688;0.1433;0.1514;0.0000;0.1052;9.7322;0.1911;0.1729;0.2422;0.1514;0.1315;0.0000;0.0000;0.1441;0.2048;0.1915;0.2600;0.2100,0.9711;0.9433;0.8918;0.8795;0.8494;0.8288;0.6811;0.6533;0.6527;0.6154;0.5519;0.5196;0.4882;0.4639;0.4289;0.4001;0.3825;0.3667;0.3191;0.2935
0000149_bright.jpg,bright,0000149.jpg,6,0000523.jpg,457.3167724609375,0.22392857142857142,0.9024341,0000523.jpg;0000003.jpg;0000340.jpg;0000315.jpg;0000220.jpg;0000149.jpg;0000253.jpg;0000025.jpg;0000118.jpg;0000267.jpg;0000133.jpg;0000204.jpg;0000569.jpg;0000159.jpg;0000111.jpg;0000046.jpg;0000308.jpg;0000122.jpg;0000191.jpg;0000333.jpg,457.3168;497.1514;947.4366;1037.6589;1101.9299;43.0972;2602.3140;2661.2976;2731.9810;2750.3833;2749.4136;2896.8635;3014.5068;3087.7964;3109.1631;3184.2798;3253.2666;3300.5508;3312.3958;3334.1306,0.2239;0.3392;0.1167;0.1315;0.1765;4.8671;0.1441;0.1817;0.1638;0.1315;0.2048;0.1767;0.0727;0.1514;0.1911;0.1688;0.1261;0.1350;0.1792;0.1529,0.9024;0.8868;0.8049;0.7848;0.7683;0.7000;0.4512;0.4363;0.4224;0.4205;0.4161;0.3865;0.3680;0.3475;0.3404;0.3259;0.3139;0.3032;0.2980;0.2950
0000149_flip.jpg,flip,0000149.jpg,2,0000523.jpg,436.62066650390625,0.135,0.75719905,0000523.jpg;0000149.jpg;0000340.jpg;0000315.jpg;0000003.jpg;0000220.jpg;0000111.jpg;0000159.jpg;0000267.jpg;0000025.jpg;0000204.jpg;0000118.jpg;0000046.jpg;0000253.jpg;0000133.jpg;0000191.jpg;0000122.jpg;0000569.jpg;0000333.jpg;0000308.jpg,436.6207;119.2471;1044.5679;1144.5999;596.3292;1106.2415;3080.0984;3069.5327;2760.0039;2713.3562;2854.9731;2726.5244;3140.9026;2575.4878;2761.3906;3233.2656;3225.5781;3039.4263;3300.7571;3254.9897,0.1350;0.1695;0.0908;0.0958;0.1596;0.1514;0.0576;0.0825;0.1433;0.1529;0.1441;0.1579;0.1315;0.1915;0.1918;0.1575;0.1688;0.1915;0.1792;0.1911,0.7572;0.7498;0.7222;0.6890;0.6672;0.5733;0.3485;0.2953;0.2274;0.2163;0.2048;0.2023;0.1699;0.1604;0.1187;0.0916;0.0681;0.0583;0.0283;0.0117
0000149_rot90.jpg,rot90,0000149.jpg,6,0000003.jpg,2421.26611328125,0.5152631578947369,0.87686634,0000003.jpg;0000523.jpg;0000340.jpg;0000315.jpg;0000220.jpg;0000149.jpg;0000253.jpg;0000267.jpg;0000111.jpg;0000159.jpg;0000118.jpg;0000204.jpg;0000411.jpg;0000025.jpg;0000487.jpg;0000122.jpg;0000133.jpg;0000051.jpg;0000569.jpg;0000308.jpg,2421.2661;2454.5408;2537.8821;2575.3418;2757.8545;2194.6309;3265.2122;3294.2708;3376.4009;3395.3296;3398.0591;3401.5352;3406.1924;3415.7798;3506.8306;3516.7175;3515.6780;3540.1904;3621.3550;3622.5225,0.5153;0.3998;0.1261;0.1650;0.2562;10.0571;0.1400;0.1276;0.1514;0.1529;0.1375;0.1579;0.1454;0.1261;0.1375;0.1167;0.1514;0.1514;0.1454;0.2017,0.8769;0.8640;0.8314;0.8119;0.7197;0.7000;0.4745;0.4606;0.4196;0.4103;0.4094;0.4071;0.4052;0.4011;0.3561;0.3519;0.3513;0.3393;0.2997;0.2974
0000159_bright.jpg,bright,0000159.jpg,2,0000308.jpg,967.1279296875,0.21250000000000002,0.8261874,0000308.jpg;0000159.jpg;0000111.jpg;0000149.jpg;0000411.jpg;0000122.jpg;0000569.jpg;0000003.jpg;0000026.jpg;0000046.jpg;0000118.jpg;0000025.jpg;0000051.jpg;0000333.jpg;0000523.jpg;0000253.jpg;0000191.jpg;0000220.jpg;0000133.jpg;0000053.jpg,967.1279;250.9248;2855.0618;2932.4009;2969.5498;2981.3140;3003.6719;3052.7041;3071.1753;3107.4990;3169.5010;3155.4319;3177.2717;3169.5479;3197.7026;3209.5547;3244.2944;3255.0935;3256.3740;3283.6858,0.2125;7.4966;0.1433;0.1009;0.1792;0.2625;0.1638;0.1915;0.1529;0.1925;0.0000;0.1375;0.1638;0.2305;0.1638;0.1729;0.1767;0.1918;0.1918;0.1792,0.8262;0.7000;0.3932;0.3770;0.3653;0.3593;0.3581;0.3457;0.3429;0.3330;0.3264;0.3241;0.3180;0.3171;0.3133;0.3102;0.3020;0.2989;0.2986;0.2928
0000159_flip.jpg,flip,0000159.jpg,1,0000159.jpg,114.86915588378906,0.18166666666666664,0.7727014,0000159.jpg;0000308.jpg;0000026.jpg;0000051.jpg;0000025.jpg;0000046.jpg;0000411.jpg;0000523.jpg;0000118.jpg;0000333.jpg;0000253.jpg;0000196.jpg;0000122.jpg;0000569.jpg;0000111.jpg;0000487.jpg;0000149.jpg;0000053.jpg;0000003.jpg;0000220.jpg,114.8692;383.2706;3167.5251;3360.2539;3373.4678;3404.7520;3206.3091;3441.9092;3402.8691;3341.5488;3397.0752;3477.1870;3200.1279;3272.2480;3112.9216;3478.6177;3191.2717;3304.9243;3273.3408;3433.5474,0.1817;0.2363;0.0000;0.0000;0.1211;0.1441;0.1817;0.1433;0.1529;0.1638;0.1729;0.1638;0.2100;0.2048;0.2322;0.1911;0.2398;0.2234;0.2293;0.2100,0.7727;0.6486;0.3647;0.3246;0.1703;0.1351;0.1294;0.1283;0.1245;0.1235;0.1006;0.0953;0.0952;0.0867;0.0855;0.0609;0.0598;0.0567;0.0558;0.0466
0000159_rot90.jpg,rot90,0000159.jpg,3,0000308.jpg,3037.400634765625,0.30884328358208957,0.78533924,0000308.jpg;0000050.jpg;0000159.jpg;0000053.jpg;0000229.jpg;0000196.jpg;0000122.jpg;0000051.jpg;0000411.jpg;0000171.jpg;0000111.jpg;0000026.jpg;0000149.jpg;0000548.jpg;0000487.jpg;0000316.jpg;0000003.jpg;0000118.jpg;0000523.jpg;0000220.jpg,3037.4006;3054.9722;2644.5850;3313.8770;3354.5815;3568.8125;3570.3247;3579.3665;3589.2959;3594.2734;3617.6172;3630.2192;3735.5059;3772.1870;3781.9500;3804.0132;3910.2236;3943.0691;3986.4736;3986.6553,0.3088;0.1842;9.4785;0.1075;0.1688;0.1052;0.1918;0.1433;0.0000;0.1638;0.2208;0.1514;0.1911;0.2234;0.2100;0.1596;0.1350;0.2048;0.1350;0.1792,0.7853;0.7801;0.7000;0.6475;0.6243;0.5146;0.5111;0.5079;0.5073;0.4995;0.4855;0.4811;0.4249;0.4048;0.4001;0.3902;0.3356;0.3163;0.2958;0.2943
0000171_bright.jpg,bright,0000171.jpg,1,0000171.jpg,877.903564453125,3.401205501618123,0.7,0000171.jpg;0000548.jpg;0000053.jpg;0000050.jpg;0000196.jpg;0000487.jpg;0000316.jpg;0000111.jpg;0000569.jpg;0000122.jpg;0000051.jpg;0000046.jpg;0000229.jpg;0000411.jpg;0000191.jpg;0000333.jpg;0000267.jpg;0000118.jpg;0000133.jpg;0000017.jpg,877.9036;2350.3467;3315.6426;3431.9297;3436.8835;3491.2556;3514.5518;3551.4805;3579.1455;3641.2002;3694.2793;3688.3242;3705.7173;3790.9604;3767.8726;3793.5498;3867.2202;3829.5884;3912.0356;3893.5867,3.4012;0.8430;0.1514;0.0983;0.1471;0.1175;0.1863;0.2105;0.1601;0.1867;0.1533;0.1812;0.2048;0.1167;0.2363;0.1892;0.0575;0.1792;0.1315;0.1812,0.7000;0.5898;0.4292;0.4071;0.4016;0.3917;0.3801;0.3695;0.3676;0.3509;0.3416;0.3405;0.3344;0.3226;0.3172;0.3155;0.3103;0.3081;0.2934;0.2932
0000171_flip.jpg,flip,0000171.jpg,1,0000171.jpg,101.43628692626953,0.08045454545454546,0.9087965,0000171.jpg;0000548.jpg;0000191.jpg;0000487.jpg;0000046.jpg;0000229.jpg;0000053.jpg;0000333.jpg;0000050.jpg;0000569.jpg;0000026.jpg;0000051.jpg;0000411.jpg;0000316.jpg;0000111.jpg;0000196.jpg;0000118.jpg;0000133.jpg;0000122.jpg;0000025.jpg,101.4363;839.0701;3267.3037;2842.1313;2781.0898;2969.1196;2869.1377;3251.3706;2800.4385;2601.6208;3511.8215;3118.6685;3170.6104;3045.5249;3174.8838;2828.6665;3345.2637;3461.1885;3286.8523;3569.9036,0.0805;0.0682;0.0000;0.1050;0.1311;0.1087;0.1433;0.0848;0.1839;0.2305;0.0750;0.1753;0.1681;0.2025;0.2025;0.2646;0.1867;0.1842;0.2182;0.1792,0.9088;0.7738;0.3611;0.3278;0.3106;0.2980;0.2789;0.2681;0.2468;0.2341;0.2267;0.1923;0.1900;0.1763;0.1502;0.1496;0.1337;0.1132;0.1098;0.0969
0000171_rot90.jpg,rot90,0000171.jpg,2,0000548.jpg,1534.607666015625,1.8462433862433862,0.89830065,0000548.jpg;0000171.jpg;0000196.jpg;0000487.jpg;0000569.jpg;0000046.jpg;0000053.jpg;0000316.jpg;0000122.jpg;0000111.jpg;0000051.jpg;0000411.jpg;0000026.jpg;0000050.jpg;0000229.jpg;0000118.jpg;0000267.jpg;0000333.jpg;0000017.jpg;0000133.jpg,1534.6077;1420.7532;2663.8154;2714.0269;2715.1165;2736.9170;2809.8186;2892.4688;2968.9163;2980.6846;3016.9753;3036.0576;3061.4041;3221.5854;3308.2783;3319.4590;3352.6533;3359.1299;3408.4990;3441.5449,1.8462;8.4942;0.2894;0.1440;0.3601;0.1579;0.2119;0.1779;0.1812;0.1911;0.2171;0.2025;0.1994;0.1176;0.1052;0.1817;0.1375;0.1497;0.1579;0.1521,0.8983;0.7000;0.5628;0.5506;0.5425;0.5422;0.5150;0.4876;0.4610;0.4566;0.4431;0.4370;0.4283;0.3758;0.3462;0.3396;0.3296;0.3270;0.3096;0.2983
0000191_bright.jpg,bright,0000191.jpg,2,0000333.jpg,669.96728515625,0.09833333333333333,0.8787822,0000333.jpg;0000191.jpg;0000133.jpg;0000046.jpg;0000118.jpg;0000569.jpg;0000025.jpg;0000411.jpg;0000051.jpg;0000196.jpg;0000267.jpg;0000487.jpg;0000053.jpg;0000026.jpg;0000253.jpg;0000122.jpg;0000229.jpg;0000111.jpg;0000050.jpg;0000017.jpg,669.9673;197.3542;1537.0344;1663.8656;1649.4832;1718.4117;1775.6249;2000.5122;2101.6211;2201.0476;2245.0586;2256.6372;2428.3210;2493.8174;2510.5020;2526.9351;2575.6299;2687.4209;2851.2773;2926.5669,0.0983;4.9767;0.2208;0.1729;0.2600;0.2208;0.2270;0.2293;0.1767;0.1688;0.1767;0.1767;0.1911;0.1688;0.1918;0.1596;0.1792;0.1529;0.1529;0.2322,0.8788;0.7000;0.6489;0.6193;0.6176;0.6023;0.5873;0.5295;0.5068;0.4818;0.4700;0.4670;0.4221;0.4067;0.4010;0.3987;0.3850;0.3580;0.3160;0.2918
0000191_flip.jpg,flip,0000191.jpg,2,0000333.jpg,488.7101135253906,0.0,0.90920043,0000333.jpg;0000191.jpg;0000133.jpg;0000569.jpg;0000046.jpg;0000118.jpg;0000025.jpg;0000411.jpg;0000051.jpg;0000050.jpg;0000267.jpg;0000229.jpg;0000196.jpg;0000253.jpg;0000053.jpg;0000026.jpg;0000122.jpg;0000487.jpg;0000111.jpg;0000548.jpg,488.7101;125.8953;1430.8125;1418.7344;1442.4678;1585.5583;1793.2804;2034.4175;2162.1497;2922.9399;2318.7305;2600.3376;2077.9280;2453.3167;2374.1572;2541.6536;2533.5957;2309.3301;2581.6826;2912.9473,0.0000;0.1454;0.1638;0.1688;0.2048;0.1918;0.1911;0.1638;0.1433;0.0000;0.1688;0.1261;0.2625;0.1817;0.2025;0.1918;0.2048;0.2600;0.2100;0.2600,0.9092;0.8338;0.4862;0.4836;0.4364;0.4155;0.3643;0.3351;0.3266;0.3000;0.2584;0.2366;0.2115;0.2099;0.2059;0.1762;0.1634;0.1564;0.1454;0.0054
0000191_rot90.jpg,rot90,0000191.jpg,6,0000050.jpg,2383.159423828125,0.15785714285714286,0.9986833,0000050.jpg;0000196.jpg;0000053.jpg;0000229.jpg;0000333.jpg;0000191.jpg;0000548.jpg;0000569.jpg;0000046.jpg;0000487.jpg;0000133.jpg;0000118.jpg;0000171.jpg;0000051.jpg;0000411.jpg;0000267.jpg;0000025.jpg;0000111.jpg;0000122.jpg;0000316.jpg,2383.1594;2402.6235;2520.6260;2591.7485;2618.8354;2388.4211;2948.1824;3012.2158;3079.6274;3082.4624;3231.4775;3239.1448;3269.8193;3346.0068;3365.0142;3464.1675;3474.2803;3582.6445;3626.9275;3654.0090,0.1579;0.1350;0.2048;0.1918;0.1253;9.8197;0.2625;0.1529;0.1529;0.1638;0.1529;0.2600;0.1153;0.1650;0.1918;0.1918;0.2293;0.1529;0.1167;0.2100,0.9987;0.9887;0.9215;0.8827;0.8699;0.6971;0.6842;0.6523;0.6152;0.6133;0.5316;0.5240;0.5116;0.4681;0.4568;0.4022;0.3955;0.3381;0.3149;0.2971
0000196_bright.jpg,bright,0000196.jpg,3,0000053.jpg,350.8801574707031,2.687800788954635,0.84209317,0000053.jpg;0000050.jpg;0000196.jpg;0000229.jpg;0000333.jpg;0000487.jpg;0000191.jpg;0000046.jpg;0000026.jpg;0000411.jpg;0000548.jpg;0000122.jpg;0000017.jpg;0000051.jpg;0000569.jpg;0000111.jpg;0000267.jpg;0000118.jpg;0000133.jpg;0000316.jpg,350.8802;1286.2754;297.9595;1580.5747;2173.9373;2297.7612;2313.7173;2347.9031;2417.5288;2483.1348;2533.0491;2534.8408;2594.8730;2608.0947;2687.1958;2718.7427;2809.1663;2883.6338;2983.1094;2990.3115,2.6878;0.0000;5.5938;0.1433;0.1529;0.1075;0.1596;0.1638;0.1911;0.1792;0.1792;0.2322;0.1638;0.2398;0.1514;0.1638;0.2398;0.1918;0.0883;0.2048,0.8421;0.7430;0.7000;0.6588;0.5041;0.4743;0.4674;0.4582;0.4387;0.4223;0.4093;0.4060;0.3940;0.3865;0.3707;0.3618;0.3342;0.3174;0.2971;0.2890
